time,isFallen,recoveryState,recoveryTimer,up_z,isProne,r_hip_tgt,r_knee_tgt,r_ankle_tgt,r_arm_tgt
0.362,1,0,1.579,-0.252475,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.58,-0.252442,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.581,-0.252405,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.582,-0.252363,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.583,-0.252316,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.584,-0.252264,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.585,-0.252208,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.586,-0.252147,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.587,-0.252081,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.588,-0.252011,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.589,-0.251936,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.59,-0.251856,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.591,-0.251771,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.592,-0.251682,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.593,-0.251589,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.594,-0.25149,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.595,-0.251387,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.596,-0.251279,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.597,-0.251167,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.598,-0.251049,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.599,-0.250928,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.6,-0.250801,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.601,-0.25067,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.602,-0.250534,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.603,-0.250393,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.604,-0.250247,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.605,-0.250097,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.606,-0.249943,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.607,-0.249783,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.608,-0.249619,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.609,-0.24945,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.61,-0.249276,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.611,-0.249098,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.612,-0.248915,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.613,-0.248727,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.614,-0.248534,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.615,-0.248337,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.616,-0.248135,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.617,-0.247928,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.618,-0.247717,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.619,-0.247501,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.62,-0.24728,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.621,-0.247054,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.622,-0.246824,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.623,-0.246589,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.624,-0.246349,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.625,-0.246104,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.626,-0.245855,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.627,-0.245601,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.628,-0.245342,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.629,-0.245078,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.63,-0.24481,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.631,-0.244537,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.632,-0.244259,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.633,-0.243976,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.634,-0.243689,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.635,-0.243396,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.636,-0.243121,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.637,-0.242848,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.638,-0.242575,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.639,-0.242304,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.64,-0.242034,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.641,-0.241766,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.642,-0.241498,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.643,-0.241232,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.644,-0.240967,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.645,-0.240704,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.646,-0.240441,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.647,-0.24018,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.648,-0.239921,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.649,-0.239662,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.65,-0.239405,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.651,-0.239149,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.652,-0.238894,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.653,-0.23864,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.654,-0.238388,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.655,-0.238132,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.656,-0.237877,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.657,-0.237621,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.658,-0.237367,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.659,-0.237115,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.66,-0.236863,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.661,-0.236612,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.662,-0.236362,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.663,-0.236113,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.664,-0.235865,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.665,-0.235617,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.666,-0.235371,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.667,-0.235125,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.668,-0.23488,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.669,-0.234636,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.67,-0.234393,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.671,-0.234151,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.672,-0.23391,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.673,-0.233669,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.674,-0.23343,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.675,-0.233191,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.676,-0.232953,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.677,-0.232716,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.678,-0.232479,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.679,-0.232244,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.68,-0.232009,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.681,-0.231776,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.682,-0.231543,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.683,-0.231311,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.684,-0.23108,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.685,-0.230849,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.686,-0.23062,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.687,-0.230391,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.688,-0.230164,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.689,-0.229937,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.69,-0.22971,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.691,-0.229485,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.692,-0.229261,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.693,-0.229037,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.694,-0.228814,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.695,-0.228592,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.696,-0.228371,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.697,-0.228151,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.698,-0.227931,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.699,-0.227713,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.7,-0.227495,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.701,-0.227278,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.702,-0.227062,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.703,-0.226846,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.704,-0.226632,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.705,-0.226418,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.706,-0.226205,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.707,-0.225993,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.708,-0.225782,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.709,-0.225571,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.71,-0.225362,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.711,-0.225153,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.712,-0.224945,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.713,-0.224738,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.714,-0.224531,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.715,-0.224326,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.716,-0.224121,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.717,-0.223917,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.718,-0.223714,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.719,-0.223511,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.72,-0.22331,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.721,-0.223109,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.722,-0.222909,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.723,-0.22271,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.724,-0.222512,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.725,-0.222314,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.726,-0.222117,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.727,-0.221921,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.728,-0.221726,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.729,-0.221532,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.73,-0.221338,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.731,-0.221145,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.732,-0.220953,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.733,-0.220762,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.734,-0.220572,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.735,-0.220382,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.736,-0.220193,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.737,-0.220005,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.738,-0.219818,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.739,-0.219631,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.74,-0.219446,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.741,-0.219261,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.742,-0.219077,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.743,-0.218893,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.744,-0.218711,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.745,-0.218529,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.746,-0.218348,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.747,-0.218168,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.748,-0.217988,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.749,-0.217809,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.75,-0.217631,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.751,-0.217454,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.752,-0.217278,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.753,-0.217102,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.754,-0.216927,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.755,-0.216753,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.756,-0.21658,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.757,-0.216407,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.758,-0.216236,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.759,-0.216065,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.76,-0.215894,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.761,-0.215725,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.762,-0.215556,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.763,-0.215388,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.764,-0.215221,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.765,-0.215054,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.766,-0.214889,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.767,-0.214724,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.768,-0.21456,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.769,-0.214396,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.77,-0.214234,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.771,-0.214072,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.772,-0.21391,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.773,-0.21375,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.774,-0.21359,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.775,-0.213431,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.776,-0.213273,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.777,-0.213116,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.778,-0.212959,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.779,-0.212803,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.78,-0.212648,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.781,-0.212494,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.782,-0.21234,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.783,-0.212187,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.784,-0.212035,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.785,-0.211884,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.786,-0.211733,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.787,-0.211583,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.788,-0.211434,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.789,-0.211285,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.79,-0.211137,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.791,-0.21099,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.792,-0.210844,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.793,-0.210699,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.794,-0.210554,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.795,-0.21041,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.796,-0.210266,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.797,-0.210124,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.798,-0.209982,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.799,-0.209841,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.8,-0.2097,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.801,-0.209561,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.802,-0.209422,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.803,-0.209284,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.804,-0.209146,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.805,-0.209009,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.806,-0.208873,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.807,-0.208738,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.808,-0.208603,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.809,-0.208469,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.81,-0.208336,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.811,-0.208204,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.812,-0.208072,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.813,-0.207941,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.814,-0.207811,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.815,-0.207681,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.816,-0.207553,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.817,-0.207425,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.818,-0.207297,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.819,-0.207171,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.82,-0.207045,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.821,-0.206919,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.822,-0.206795,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.823,-0.206671,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.824,-0.206548,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.825,-0.206426,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.826,-0.206304,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.827,-0.206183,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.828,-0.206063,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.829,-0.205943,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.83,-0.205824,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.831,-0.205706,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.832,-0.205589,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.833,-0.205472,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.834,-0.205356,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.835,-0.205241,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.836,-0.205126,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.837,-0.205013,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.838,-0.204899,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.839,-0.204787,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.84,-0.204675,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.841,-0.204564,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.842,-0.204454,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.843,-0.204344,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.844,-0.204235,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.845,-0.204127,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.846,-0.204019,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.847,-0.203913,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.848,-0.203806,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.849,-0.203701,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.85,-0.203596,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.851,-0.203492,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.852,-0.203389,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.853,-0.203286,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.854,-0.203184,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.855,-0.203083,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.856,-0.202982,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.857,-0.202882,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.858,-0.202783,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.859,-0.202685,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.86,-0.202587,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.861,-0.20249,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.862,-0.202393,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.863,-0.202298,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.864,-0.202203,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.865,-0.202108,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.866,-0.202015,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.867,-0.201922,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.868,-0.201829,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.869,-0.201738,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.87,-0.201647,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.871,-0.201557,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.872,-0.201467,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.873,-0.201378,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.874,-0.20129,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.875,-0.201203,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.876,-0.201116,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.877,-0.20103,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.878,-0.200944,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.879,-0.20086,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.88,-0.200776,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.881,-0.200692,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.882,-0.200609,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.883,-0.200527,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.884,-0.200446,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.885,-0.200365,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.886,-0.200285,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.887,-0.200206,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.888,-0.200128,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.889,-0.20005,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.89,-0.199972,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.891,-0.199896,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.892,-0.19982,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.893,-0.199745,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.894,-0.19967,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.895,-0.199596,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.896,-0.199523,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.897,-0.19945,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.898,-0.199379,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.899,-0.199307,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.9,-0.199237,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.901,-0.199167,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.902,-0.199098,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.903,-0.199029,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.904,-0.198962,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.905,-0.198894,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.906,-0.198828,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.907,-0.198762,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.908,-0.198697,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.909,-0.198633,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.91,-0.198569,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.911,-0.198506,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.912,-0.198443,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.913,-0.198382,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.914,-0.19832,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.915,-0.19826,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.916,-0.1982,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.917,-0.198141,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.918,-0.198083,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.919,-0.198025,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.92,-0.197968,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.921,-0.197911,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.922,-0.197856,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.923,-0.197801,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.924,-0.197746,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.925,-0.197692,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.926,-0.197639,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.927,-0.197587,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.928,-0.197535,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.929,-0.197484,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.93,-0.197433,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.931,-0.197384,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.932,-0.197335,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.933,-0.197286,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.934,-0.197239,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.935,-0.197192,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.936,-0.197146,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.937,-0.1971,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.938,-0.197055,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.939,-0.197011,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.94,-0.196967,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.941,-0.196925,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.942,-0.196882,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.943,-0.196841,0,-0.04,0.04,0,-0.0984229
0.362,1,0,1.944,-0.1968,0,-0.04,0.04,0,-0.0984229
